"title","rating","date","text","route","scope","class"
"safety first","50","September 2016","pertama kali ambil penerbangan pagi, dapat kursi enak dengan view yang dahsyat, bersama maskapai Citilink membuat pejalanan saya menjadi mantap! space tempat duduk yang luas membuat saya makin nyaman. terlebih para kru maskapai yang selalu mengutamakan keselamatan, terutama saat akan take off dan landing. Citilink membuat perjalanan saya ke Bali hari itu menjadi sangat berkesan.","Jakarta - Denpasar","Asia","Economy"
"NOT RECOMENDED!","10","Oktober 2016","Kursinya sempit, Sandaran kirsi tegak 90°. Perjalanan 2 jam Medan Jakarta serasa 10 jam, badan pegel ga bisa senderan sedikitpun. Apalagi untuk tidur... Akhirnya tidur dengan rebahan kepala kedepan keatas meja lipat.  Not Recomended. *Kecewa*","Medan - Jakarta","Domestic","Economy"
"Pantun yang Unik","40","Oktober 2016","AC di pesawat ini sangat dingin, itu menyenangkan. Berbeda dari maskapai penerbangan yang lainnya, Citilink punya cara untuk membuat penumpang selalu ingat dengan nya. Ya, Citilink selalu menyambut dan melepas para penumpang dalan penerbangan dengan pantun yang menghibur.","Pekanbaru - Bandung","Domestic","Economy"
"harga murah dan safety first","50","Mei 2016","Terbang dengan citilink nyaman dan harga murah. penerbangan pagi perjalanan hanya 1 jam menjadi tak terasa. thanks citilink...","Semarang - Jakarta","Domestic","Economy"
"Citilink Nyaman sesuai budget","40","Oktober 2016","Pertama kali merasakan penerbangan Palembang - Bandung untuk penerbangan sore hari. Waktu boarding on time dan perjalanan menuju bandung walaupun cuaca kurang bagus namun tetap terkendali dan mendarat dengan nyaman di Bandung. Jarak foot rest juga pas untuk ukuran saya setinggi 181 cm.","Palembang - Bandung","Domestic","Economy"
"Pantun yang Mencairkan Suasana","40","September 2016","Penerbangan saya bersama Citilink kali ini sangat berkesan. Meskipun pesawat mengalami beberapa kali guncangan kecil akibat hujan dan awan yang tebal, namun pantun-pantun jenaka yang disampaikan oleh cabin crew dapat membuat penumpang tersenyum.","Pekanbaru - Jakarta","Domestic","Economy"
"terbang nyaman dengan ongkos yg murah","30","Oktober 2016","layanan sesuai dengan biaya tiket yg murah, cukup nyaman bila dibandingkan dengan biaya tiket. Sangat pas utk yg berkantong tipis (punya ongkos pas-pasan). Fasilitas hiburan memang tidak ada, semoga bisa diberikan sebagaimana yg ada di maskapai lain yg berbiaya tiket murah","Yogyakarta Region - Jakarta","Domestic","Economy"
"Citilink dan Pantun","40","Maret 2016","citilink selalu jadi pilihan utama pesawat low cost carrier buat Saya, sudah sejak lama Saya menjadi pelanggan maskapai ini. leg room tidak sempit, nyaman, dan yang paling identik dengan citilink adalah pantun. awak kabin pasti akan berpantun sebelum take off ataupun landing, tapi Sayangnya harga tiket citilink kadang tidak terlalu jauh atau bahkan lebih mahal dari maskapai induknya.","Jakarta - Makassar","Domestic","Economy"
"Citilink Membawa Terbang Dengan Nyaman","30","Juli 2016","Karena ada keperluan mendadak dan hanya mendapat penerbangan citilink yang di haim, maka dicobalah maskapai citilink dari bandara halim... Bandaranya sih gak sebesar bandara CGK.. jadi gak capek jalannya.. antrinya yang Citilink pada waktu mau check in juga gak panjang... terus juga gak pake delay, secara berangkat juga subuh waktu itu...","Jakarta - Semarang","Domestic","Economy"
"Cukup baik, tapi masih bisa ditingkatkan","30","September 2016","Terbang tepat waktu. Cabin crew ramah dan membantu. Tempat duduk pas, kurang enak bagi yang berkaki panjang. Untuk harganya yang bukan paling murah, setidaknya mungkin menyediakan minum bagi penumpang.","Surabaya - Jakarta","Domestic","Economy"
"Citilink","10","September 2016","Flight jam 4 sore dr denpasar kamis tgl 29 sept 2016 lupa no flightnya ada angka 85nya  On time..pas masuk pake belalai gajah...dalam udah adem (ada ac) tp pas duduk di kursi 16A kaget ada sampah botol aqua kosong... Lalu ada ribut2 dikit disekitar exit door antara pramugari n penumpang yg duduk disana...  Yg bikin kaget...seumur2 ga pernah naik pesawat citilink yg reot...tp kali ini berbeda  Pas mau terbang berasa semua bangku penumpang berdecit kayak tikus kejepit semua...parah nya goyang semua..rasanya pengen copot..blom suara roda masuk pesawat...  Pas mendarat mulus kaptennya jago...tau2 dah didarat ..nah pas mesin pesawat berenti...bunyi suara rongsok kenceng banget...kayak suara baling2 kipas tua yg mau copot...  Kayaknya tuh pesawat dah tua banget...penyangga ttangannya aja dah karatan dan banyak somplakan cat...kursinya aja yg dicover baru n bersih.. moga2 layak terbang ya...","Denpasar - Jakarta","Southeast Asia","Economy"
"Puas","40","Juni 2016","Penerbangan sangat puas walau suka delay tapi masih wajar, maskapai pilihan kedua untuk terbang dalam negeri.","Jakarta - Manado","Domestic","Economy"
"Kenyamanan dan Tepat Waktu","50","April 2016","Selalu menjadi pilihan utama ketika terbang dengan kantong mepet namun tetap berkualitas, Citilink inovatif dengan pelayanan, termasuk shuttle, self check-in dan pantun khas yang menyapa penumpang di setiap penerbangan. Keandalan waktu menjadi hal yang bisa diunggulkan dari maskapai ini.","Jakarta - Semarang","Domestic","Economy"
"Great Service","40","Januari 2016","Perjalan gathering sangat berkesan, pramugari sangat ramah, dan kami tidak harus naik biss dari boarding pass. Walau kelas economy tapi pelayanan VIP, terima kasih City link telah antar kami","Jakarta - Denpasar","Asia","Economy"
"kemudahan yang sudah langka","40","Agustus 2016","banyak berita dan cerita sahabat tentang buruknya pelayanan transportasi udara di Indonesia tidak saya temukan selama saya menggunakan jasa citilink, kemudahan pemesanan tiket, cek seat & flight dengan teknologi ( android ), boarding mudah secara online dan pastinya pelayanan ramah dari para staff citilink, hal tersebut mengapa saya selalu menggunakan jasa penerbangan ini, oh iya kelupaan, yang pasti Pilotnya canggih, gak terasa take off dan landingnya, mantaabb...!!!","Jakarta - Yogyakarta Region","Domestic","Economy"
"penerbangan murah yang tidak murahan","40","September 2016","beberapa kali menggunakan layanan maskapai ini tidak pernah mengecewakan, ontime, jarang delay (saat saya menggunakan tidak penah delay), FA nya ramah dan take off serta landing yang halus bgt","Surabaya - Denpasar","Asia","Economy"
"Pantunnya Lucuuuu","40","Oktober 2015","Naik citilink pertamakali terkejut dengan kondisi kursi yang seperti naik bis. tapi ya sesuailah dengan harga pesawat. Tapi yang bikin gembira adalah ketika pramugari awak pesawat berpantun setiap bikin pengumuman, bikin terpingkal pingkal..","Jakarta - Semarang","Domestic","Economy"
"On Time Every Time","40","Desember 2015","mencari penerbangan langsung dari halim ke juanda emang gak banyak, cuma ada 2 maskapai yang melayani penerbangan ini. Tapi maklum anak kuliahan ya pasti cari yang murah meriah hehe. Gak cuma murah sih tapi menurutku not bad lah, jadwal penerbangannya tepat waktu, daan surprisingly pesawatnya PK GLH ex All Nippon Airways, jadi pas boarding ada lagu boarding songnya ANA hehehe","Jakarta - Surabaya","Domestic","Economy"
"TEPAT WAKTU","40","September 2016","Tepat waktu dan cukup nyaman, pelayanan cukup memuaskan. Kru Flight Attendance nya cukup membantu saat kita perlukan. Nunggu bagasinya juga tidak terlalu lama, sehingga tidak memerlukan waktu lama mengambil bagasi.","Jakarta - Surabaya","Domestic","Economy"
"Pelayanan Yang Memuaskan","40","September 2016","Pada Tanggal 18 September 2016 saya mengadakan perjalanan dari Jakarta, Indonesia (HLP-Halim Perdanakusuma Intl.) ke Yogyakarta, Indonesia (JOG-Adisucipto Intl.) Menurut saya pelayanan sudah cukup memuaskan dengan biaya yang dikenakan. Terimakasih Citilink.","Jakarta - Yogyakarta Region","Domestic","Economy"
"Good Value","40","September 2016","Pertama kalinya saya terbang dengan Citilink. Proses web check-in dan drop baggage cukup lancar meskipun pesawat delay beberapa menit dan sempat ada perpindahan gate mendekati waktu boarding. Staff dan pramugarinya ramah dan informatif, interior pesawat bersih, namun sandaran kursinya agak kurang nyaman.","Denpasar - Jakarta","Southeast Asia","Economy"
"Penerbangan budget yang menyenangkan","50","Juni 2016","Maskapai dengan harga tiket anak lebih murah daripada tiket dewasa. Pesawat terasa seperti baru, tidak berisik, nyaman ketika take-off, landing, maupun saat di atas. Tepat waktu, bahkan lebih cepat tiba di tujuan dari waktu yang dijadwalkan. Pramugari ramah terhadap penumpang. Pilot & co-pilot handal dalam menjalankan pesawat. Salut deh, 2 jempol terangkat.","Bandung - Denpasar","Asia","Economy"
"Bad attitude by check in counter staff","10","September 2016","Saya mengalami perlakuan tidak menyenangkan dari staff check in counter ctilink dan garuda di bandara supadio pukul 8.30 pada tanggal 12 September. Saya sampaikan di awal bahwa saya minta tempat duduk istri dan saya yg berbeda kode booking supaya bisa diatur bersebelahan dimana biasanya di pontianak juga dan di surabaya saya sering meminta hal yang sama dan dibantu oleh team check in counter tanpa menambah biaya dan hal tersebut dilakukan oleh staff tersebut dengan baik. Akan tetapi kemarin oleh staff bernama agus dibilang tidak bisa dengan tidak sopan dan saya diminta untuk ke counter citilink di pintu keluar belok kiri. Kemudian saya dan istri tetap melanjutkan check in dengan tempat duduk yg tidak bersebelahan dengan alasan bahwa tidak bisa (selama ini tidak ada masalah dan ini saya ingatkan baik2) Sebelum keluar saya tanya lagi kepada Eko (posisi di customer service garuda pontianak) dan dibilang hal yg sama belok ke kiri kemudian ketemu dengan customer service Kemudian saya dan istri keluar gedung bandara dan belok kiri dimana hampir diujung gedung ada belokan ke kiri digedung yg sama dan naik ke lantai 2. Disitu ada kantor Citilink yg tutup dan tidak org satupun. Kemudian saya masuk lagi menuju ke check in counter dan bertemu dengan bu Tri Utami dimana saya menjelaskan baik2 bahwa saya sudah kesana dan tutup. Dari Bu Tri tetap ngeyel bahwa buka. Setelah berdebat panjang pada intinya saya mau tempat duduk nya dibuat bersebelahan dan akhirnya Bu tri bisa merubah dengan menambah biaya ( kenapa hal ini tidak disampaikan di awal oleh pak agus) Kemudian Pak Eko ikut campur dan berkata dengan Kalimat2 yg KURANG AJAR. Sampai akhirnya saya ajak Pak Eko keluar untuk menunjukkan lokasi CS nya. Setelah keluar baru diketahui bahwa CSnya ada di gedung yg lain sehingga diketahui bahwa terjadi kesalahpahaman. Tetapi meski tahu bahwa kesalahpahaman, Pak Eko tetap melanjutkan dengan Sikapnya yg KURANG AJAR dan ngeyel. Saya sudah ingatkan berkali2 dengan nada keras : apakah Pak Eko tetap mau melanjutkan tingkah laku yg seperti itu?. Dan dari Pak Eko tetap melanjutkan Terima kasih atas kelakuan petugas city check in counter di Pontianak yang kurang ajar.","Pontianak - Surabaya","Domestic","Economy"
"LCC paling tepat Waktu","40","Juli 2016","jika ada LCC terbaik maka Citilink lah yang saya pilih. dengan 99% On Schedule. Tidak pernah terlambat dan pelayanan awak kabin cukup ramah. saya lebih memilih maskapai ini karena ketepatan waktunya. Pesawat yang digunakan pun bagus. Landing juga terasa mulus walaupun di Jogja yang notabene landasannya pendek.","Jakarta - Yogyakarta Region","Domestic","Economy"
"Citilink, maskapai yang tepat waktu","30","Agustus 2016","Citilink menjadi maskapai pilihan karena alasan ketepatan waktu. Penerbangan ini menggunakan pesawat airbus. Pramugari cukup ramah membantu penumpang. Di penerbangan ini, untuk pertama kalinya membeli inflight meals, yaitu Nasi Uduk. Sayangnya rasanya biasa saja, tidak ada yang istimewa. Untuk itu harus ditingkatkan lagi rasanya. Kalau secara penampilan sudah menawan.","Surabaya - Batam","Domestic","Economy"
"Penerbangan dengan budget yang ramah","40","Agustus 2016","Saya baru pertama kali naik Citilink. Pelayanan di darat cukup baik. Pramugari cukup baik, akan lebih baik kalau senyumnya lebih tulus. Jadwal lumayan tepat. Penerbangan lancar. Tempat duduk cukup nyaman.","Solo - Jakarta","Domestic","Economy"
"LCC Indonesia yang Baik, Supergreen","40","Agustus 2016","Tahun ini, saya sangat sering naik Citilink, hampir setiap minggu saya bolak balik Jakarta-Surabaya menggunakan maskapai ini.  Menurut saya, LCC ini sudah bagus dengan bagasi gratis yang ditawarkan, namun untuk interface website check-in online agak ribet, dibanding dengan LCC yang based di KL itu. Serta kurang bisa digunakan dari handphone (walau pake high-end phone) , karena interface web nya berat, terutama untuk pick a seat. Dan dia juga tidak ada mobile check in setahu saya. Hal ini perlu diperhatikan agar dapat bersaing.  Pesawat baru, A320, sama seperti pesaing nya. Ambience yang ditawarkan cukup baik karena pesawat masih baru, pramugari pun berpakaian modis dengan warna hijau sebagai dominan dalam pesawat ini. Leg room OK, bangku juga lumayan nyaman, pokoknya OK. Pelanggan yang menggunakan pun rata-rata santun, dan tidak kampungan.  Saya rasa, untuk harga, Citilink agak kompetitif, namun dengan bagasi gratis, saya rasa itu merupakan poin plus. Saya pasti pakai Citilink untuk ke depannya.","Jakarta - Surabaya","Domestic","Economy"
"LCC terpercaya dan staff yang ramah serta fun","40","Mei 2016","Penerbangan dengan citilink sangat baik, checkin dan boarding on time. sangat recomended. harga tidak membohongi kualitas. staff ramah dan terkadang ada pantun setelah sampai di tujuan.","Jakarta - Jakarta","Domestic","Economy"
"Maskapai nyaman dengan Service memuaskan","30","Januari 2016","Walau termasuk dalam maskapai low budget namun citilink tetap memberikan pelayanan memuaskan. Harga tiket yang bersaing membuat citilink menjadi salah satu pilihan favorit dari para penumpang. Selain itu, untuk anak anak di berikan harga khusus. Berbeda dengan maskapai lainnya yang menetapkan harga tiket untuk anak anak sama dengan orang dewasa.","Pekanbaru - Batam","Domestic","Economy"
"Citilink LCC Terpercaya Pesawat Bagus Pelayanan Bagus","40","Juli 2016","Terbang dengan Citilink sangat meyakinkan, pelayanan darat mulai tiket, check in, hingga panggilan masuk ke pesawat sangat memuaskan. Dengan Crew darat yang penuh perhatian, membuat tidak perlu khawatir tertinggal pesawat. Sebagai pesawat LCC, pelayanan di atas pesawat juga istimewa, crew ramah, sigap membantu, penampilan bersih. Interior pesawatnya juga bagus dan bersih. Sudah menjadi standar LCC tidak tersedia hiburan music atau video selama penerbangan, namun hal tersebut tidak mengurangi nilai layanan Citilink, toh perjalanan udara dalam negeri juga tidak terlalu lama, waktu perjalanan yang sangat singkat jika dibandingkan dengan naik bus malam antar kota antar provinsi. Ayo naik Citilink.","Jakarta - Banjarmasin","Domestic","Economy"
"Staffnya ramah ramah, smooth landing","50","Agustus 2016","Selain berpantun, pramugarinya ramah dan helpfull, sayang kmrn duduk agak belakang di seat nomor 22. tapi masih nyaman karena dapat di isle.","Balikpapan - Jakarta","Domestic","Economy"
"penerbangan low budget yang nyaman","40","Agustus 2016","Ini pertama kali saya melakukan perjalanan dengan citilink untuk tujuan keluarga, dan saya mendapatkan kesan yang menyenangkan. Penerbangan tepat waktu dengan ruang untuk kaki yang cukup lega. Cabin Crew ramah meskipun ini adalah penerbangan berbiaya murah. Saya bandingkan dengan maskapai warna merah yang juga berbiaya murah, Crew citilink jauh lebih ramah. Proses check ini cukup cepat khususnya untuk saya yang sudah memanfaatkan internet check in.","Jakarta - Medan","Domestic","Economy"
