"title","rating","date","text","route","scope","class"
"Maskapai yang Cukup Lumayan","30","September 2015","Terbang dengan AirAsia cukup lumayan dengan harganya yang sesuai dengan layanan yang kita dapat. Saya pernah terbang dengan waktu tempuh sekitar 4 jam lebih dan Tetap nyaman walau sedikit capek. Ketepatan waktunya juga cukup baik. Interior lumayan dan kru nya juga ramah. Untuk kelas ekonomi dengan low budget maskapai ini cukup lah.","Pekanbaru - Kuala Lumpur","Southeast Asia","Economy"
"low cost yang selalu ontime","50","Juni 2016","airasia emang paling rekomen kalau untuk penerbangan lowcost karena selalu ontime dan pelayanannya baik sekali","Jakarta - Surabaya","Domestic","Economy"
"Kualitas Menurun","30","Juni 2016","Penerbangan saya seharusnya 07.30 WIB, namun pada saat saya bangun pagi pk. 04.00 WIB untuk bersiap-siap, tepat pada saat itu saya mendapatkan sms pemberitahuan bahwa penerbangan di delay dan diganti menjadi pk. 11.05 WIB. Sekitar pk 06.30 ada staff dari Airasia yang telpon memberitahu jadwal penerbangan yang berubah, saya tanya apakah ada jadwal lain, mereka bilang hanya ada 1 penerbangan yang artinya mau tidak mau saya ikut, dan alasan yang dikemukakan karena alasan teknis. Konfirmasi yang dilakukan oleh pihak Airasia baik lewat sms dan telepon sangat saya hargai, namun saya tidak suka dengan delay ini karena saya sudah menjadwalkan acara di Bali menjadi sedikit berantakan dan saya sebenarnya tidak menyangka bahwa Airasia akan delay. Saya rasa meskipun banyak orang bilang airasia adalah penerbangan lowcost, namun jika kualitas menurun dengan seringnya delay tentunya akan mengecewakan dan membuat orang jera pada akhirnya.","Surabaya - Denpasar","Asia","Economy"
"Semua sisi OK","50","September 2015","Kelebihan maskapai ini adalah tiket promo nya yg nol rupiah. Selalu ada setiap tahun. Itu yg buat saya suka. Namun, bukan berarti sisi lainnya mereka abaikan. Pelayanan, kenyamanan, dan kemudahan transaksi pembelian tiketnya juga ok. The best lah pokoknya...","Pekanbaru - Kuala Lumpur","Southeast Asia","Economy"
"awesome lowcost airline","50","Agustus 2016","flight jog-dmk ini ada 2 rute yaitu jog-cgk dan cgk-dmk, pada hari keberangkatan sekitar 5 jam sebelum jam terbang, airasia mengirimkan sms bahwa psawat delay hingga 5 jam sehingga saya akan sampai di bangkok pada pukul 1 dini hari, sedangkan saya hanya1 hari di Bangkok dan hari selanjjtnya akan pulang. maka saya mgajukan komplain karena saya tidak mau sampai di bangkok jam 1 dini hari dan mengurangi waktu saya disana. staff airasia membantu mengajukan komplain saya dan memundurkan jadal kepulangan saya. selain itu, seluruh penumpang delay mendapatkan makan dan minum serta cash yang menurut saya lumayan banyak sekitar Rp 300.000.","Yogyakarta Region - Bangkok","Southeast Asia","Economy"
"Low fare with good quality","40","Mei 2016","Penerbangan yang cukup nyaman dengan tarif low fare namun jika ada tambahan bagasi mendadak kena charge cukup mahal. Air asia juga tergolong on schedule dan makanan on boardnyaa enak.","Jakarta - Denpasar","Asia","Economy"
"maskapai dengan banyak promo","40","Februari 2016","Akhirnya dapat tiket promo dari JOG ke SIN. AirAsia memang sering mengadakan tiket promo untuk tujuan-tujuan populer baik dalam maupun luar negeri.","Yogyakarta Region - Singapore","Southeast Asia","Economy"
"Best LCC","50","September 2015","Untung ada maskapai Airasia yang menyediakan penerbangan LCC atau yang sering kita sebut Low cost carrier, atau yang sering kita sebut juga penerbangan dengan biaya murah.Walaupun tahun 2015 sempat terjadi kecelakan, tidak menghilangkan konsumen untuk menggunakan airasia, termasuk saya sendiri...Pelayanan yang sangat ramah, dicabin maupun sebelum boarding pass..sudah selayaknya kita menggunakan maskapai airasia ini.Dan sudah selayaknya airasia menjadi yang terbaik untuk LCC","Yogyakarta Region - Denpasar","Asia","Economy"
"Harga murah","50","Juli 2016","harga murah, cuma sayangnya bagasi masih mahal. untuk penerbangan domestik sayangnya harus wajib bagasi :(","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Pekanbaru klia2","30","Januari 2016","Langganan kalau ke kualalumpur ya airasia krn hanya memakan waktu 30 menit dari pekanbaru by airasia harga murah pelayanan cepat tepat dan simple namanya juga maskapai budget tapi untuk pendaratan benar2 kurang smooth butuh pilot yg lebih handal","Pekanbaru - Kuala Lumpur","Southeast Asia","Economy"
"Staff tetap ramah dan bersahabat meskipun keadaan mencekam krn delay","50","Juli 2016","Waktu itu saya delay 4 jam..tetapi ntah kenapa mala senang krn delay tersebut. karna kami dapat makanan yang banyak dan bebas ambil sendiri. kue2 dan nasi kotak. setelah itu pun kami semua mendapat uang 300rb","Jakarta - Denpasar","Asia","Economy"
"standar,tapi kalau beli di web nya, biaya tambahannya lumayan","40","April 2016","pertama, saya dapat tiket ini murni dengan menukar poin. saya membeli 3 tiket pp jakarta-singapura-jakarta. walau semua tiket ditukar dari poin, tetap saja saya bayar 1.5 juta. ya memang tetap jauh lebih murah daripada beli tiket pp untuk 3 orang.  sisanya, oke, pelayanan, standar, cukup ramah. tempat duduk cukup sempit. walau memang ekonomi, tapi sama-sama ekonomi, saya pernah menikmati yang lebih luas.","Jakarta - Singapore","Southeast Asia","Economy"
"mantap sekali","50","Juni 2016","saya pergi bersama teman teman untuk liburan sehabis ujian kuliah, senang rasanya bisa mendapatkan diskon pesawat dan juga membuat dompet tidak kering hehehehe","Jakarta - Denpasar","Asia","Economy"
"Maskapai low budget dengan service yang baik","40","Mei 2016","Bagi kami untuk maskapai low budget, hanya Air Asia pilihannya. Service cukup baik dan selama ini tidak mendapat halangan berarti. Kuncinya adalah kami selalu mengambil pesawat paling pagi supaya bila ternyata ada penundaan keberangkatan tidak akan mengganggu perjalanan kami di tempat tujuan.","Jakarta - Yogyakarta Region","Domestic","Economy"
"Air Asia Indonesia Murah untuk keluar negri","30","Oktober 2015","Saya dan keluarga memilih Air Asia karena promo penerbangan yang cukup murah, dan direct dari Medan langsung ke Bangkok. Namun ada sedikit kekecewaan. saya booking 8 bulan sebelum hari berangkat, ternyata jam terbang telah ganti jadi sore hari, saya dan keluarga tidak masalah untuk jam terbang yang sudah di ganti. namun sampai di bandara ada delay lagi , alhasil sampai di Bangkok sudah malam... semoga ini tidak terulang lagi","Medan - Bangkok","Southeast Asia","Economy"
"Low Fare Carrier","30","Juni 2016","Kemarin naik AIrAsia dari Bangkok ke Jakarta dapat harga yang lumayan murah. Tidak ada delay, take off dan landing mulus, crew nya baik, dalam pesawat juga bersih & wangi. Satu kekurangannya adl jarak antara kursi penumpang sempit. Kalau saya sih masih bisa bergerak, cuma utk suami saya yg 185cm sangat menyiksa sekali, mati gaya istilahnya. Jadi kalau mau nyaman mungkin kita bisa minta yg di emergency exit atau yg paling depan, yg tentu saja harus bayar tambahan.","Bangkok - Jakarta","Southeast Asia","Economy"
"Menyenangkan","40","Juli 2016","Selalu menggunakan air asia jika memang ada rutenya, pelayanan cukup memuaskan. Pernah 1x terjadi penundaan penerbangan selama 3 jam namun saya telah di infokan malam sebelumnya melalui telepon,email & sms, serta mendapatan makanan + minum.  Semoga ke depannya bisa memberikan promo lebih sering heheee","Jakarta - Yogyakarta Region","Domestic","Economy"
"Harga Murah Dengan Fasilitas yang Lebih dari yang ditawarkan","40","Maret 2016","Maskapai yang berani memberikan harga yang cukup istimewa dengan jam keberangkatan yang saya alami cukup ontime \. delay tidak lebih dari 1 jam hanya 15 menit. memang selama perjalanan tidak ada fasilitas free konsumsi. jika dilihat dari harga yang cukup miring memang masih bias di maklumi. tetapi dengan perjalanan Surabaya Bangkok PP Hanya 1/2 dari Harga umumnya cukup memuaskan buat saya. pramugari ramah dan maskapai yang cukup nyaman. sama dengan harga kaki lima rasa restoran buat saya.","Surabaya - Bangkok","Southeast Asia","Economy"
"Maskapai LCCC Terbaik","50","Oktober 2015","Saya sdh kesekian kalinya menumpang Air Asia. Saya sangat menyukai semua hal tentang Air Asia, dari harganya yg murah (apalagi jika sedang promo), pelayanannya yg ramah, ketepatannya, pesawat-pesawatnya yg baru dab modern. Sangat direkomendasikan.","Surabaya - Kuala Lumpur","Southeast Asia","Economy"
"Pelayana Bagus dan Nyaman","50","Juni 2016","Kami selalu pakai maskapai Air asia , pesawat yang bagus dan nyaman aman , kami senang sekali bepergian dengan pesawat yang satu ini","Denpasar - Surabaya","Southeast Asia","Economy"
"Cukup nyaman :)","30","Oktober 2015","15 Oktober 2015 kami sekeluarga menikmati penerbangan Air Asia dari Denpasar ke Surabaya. Ini perjalanan kami sepulang dari liburan beberapa hari di Bali. Pelayanan cukup oke, kenyamanan saat penerbangan juga cukup oke :)","Denpasar - Surabaya","Southeast Asia","Economy"
"Pesan penerbangan semudah memutar tangan","40","September 2015","Sempat turun pamor gara gara penerbangan Surabaya - Singapura, tapi tetap semangat inofativ. Dari awal pemesanan on line, sangat mudah dan lengkap. Prinsip bisnis sangat diterapkan disini, ada uang ada ""barang"", that is up to you. Khasnya Air Asia sudah mengantisipasi bag golf dari sejak pemesanan, berbeda dengan penerbangan lain yang tidak jelas dan mendadak di check in.","Bandung - Denpasar","Asia","Economy"
"Recomended plane","50","Juli 2016","Apapun dan mau kemanapun, selalu setia dengan pesawat yang satu ini. Pelayan mereka yang luar biasa di sekelas ekonomi maupun penerbangan berbudget. Makanan yang disediakan tergolong terjangkau dan citarasanya lumayan enak.","Jakarta - Singapore","Southeast Asia","Economy"
"Keramahan Mahasiswi dalam Secangkir Kopi","50","Agustus 2016","Kenikmatan jadi dosen terasa banget ketika ketemu mahasiswi yang sudah menjadi pramugari; jadi lebih cantik dan cair ngobrolnya. Dan yang menyenangkan, ada secangkir kopi sebagai komplimen. Enak kan?","Jakarta - Yogyakarta Region","Domestic","Economy"
"penerbangan low cost yang cukup baik, tapi kali ini delay selama 5 jam","30","Juli 2016","Maskapai yang cukup baik untuk kelas low cost tapi kali ini delay sampai 5 jam dan tidak mendapat kompensasi apa-apa. selama dalam pesawat pelayanan baik.","Jakarta - Bangkok","Southeast Asia","Economy"
"Murah","40","Agustus 2016","Harga nya relatif murah Pelayanan staff darat dan staff udara sangat bagus dan sangat cekatan Tidak ada makanan gratis disini","Jakarta - Yogyakarta Region","Domestic","Economy"
"penerbangan yang menghemat waktu","50","September 2015","terbang bersama airasia dari medan ke jogja sangat menghemat waktu, sehingga tidak perlu transit serta nyaman dalam perjalanannya","Medan - Yogyakarta Region","Domestic","Economy"
"AirAsia maskapai bertarif rendah terbaik","40","Juli 2016","Sangat senang terbang dengan airasia... dengan tarif rendah yang cukup terjangkau dan pelayanan juga sangat baik","Kuala Lumpur - Bandung","Southeast Asia","Economy"
"Penerbangan murah terbaik","40","Juni 2016","Air Asia merupakan penerbangan murah yang menjadi favorit saya. Perjalanan ke Hongkong yang transit di Malaysia, membuat keuntungan untuk ke malaysia dengan gratis. Lumayan waktu 6 jam untuk jalan-jalan disana. Kursi lebar dan mie gorengnya menjadi favorit makanan saya.","Jakarta - Hong Kong","Asia","Economy"
"perjalanan murah dengan biaya hemat dan nyaman","40","Juli 2016","liburan hemat dengan pesawat low cost tetapi fasilitas yang nyaman seperti pelayana pramugari yang ramah dan sangat membantu. walau sebenarnya untuk bangku yang agak sempit sehingga tidak bisa berbuat apa-apa untuk perjalanan jauh.","Hong Kong - Kuala Lumpur","Southeast Asia","Economy"
"Selalu tepat waktu dan ramah","50","Mei 2016","Pernerbangannya tepat waktu dengan pelayanan yang ramah, antri check in juga tidak lama karena pelayanannya cepat. Selain itu makanan yang dijual juga lumayan enak walaupun agak mahal seperti nasi lemaknya enak. Dan yang paling utama saya paling suka dengan promo dan terbang gratis dengan big poinnya.","Surabaya - Kuala Lumpur","Southeast Asia","Economy"
"Sering-sering aja promo 0 poin BIG","40","Juli 2016","Saya dapat promo 0 point BIG pada penerbangan Semarang ke Kuala Lumpur, selama penerbangan ON Schedule, suasana selama penerbangan pun juga menyenangkan karena cuaca begitu mendukung sehingga tidak terjadi goncangan yang berarti. Sering-sering aja ada promo 0 poin BIG sehingga saya bisa terbang keliling dunia","Semarang - Kuala Lumpur","Southeast Asia","Economy"
"everyone can fly","40","September 2015","Pengalaman pertama naik airasia di tahun 2010 dengan harga yang sangat gila, hanya 200 ribu rupiah untuk tiket PP woww !!! pengalaman-pengalaman berikutnya juga sangat menyenangkan, ke jogja hanya 90 ribu, dan menjadi langganan jika mau jalan-jalan ke luar negeri khususnya, karena banyak promonya. Thanks airasia,","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Good","40","Juli 2016","Perjalanan tepat waktu, check in yang cepat dan pramugari yang ramah. Dan tidak kehilangan bagasi. Tapi sayang penerbangan ini ditutup per tanggal 01 Agustus 2016","Bandung - Surabaya","Domestic","Economy"
"AirAsia Banyak Promo","30","September 2015","PP dari Jakarta ke Hongkong & Hongkong ke Jakarta Amazing. Liburan dengan suasana hati yang menyenangkan karena tidak terlalu banyak mengeluarkan biaya, salah satunya biaya tiket pesawat. Keramahan dari pramugarinya patut diacungin 2 jempol karena tidak membedakan kelas & promo. Hal ini terbukti dari konsistensi maskapainya untuk memberikan kenyamana dari pelayanan yang diberikan maskapai tersebut. Terbanglah bersama AirAsia, karena banyak promo & harganya sangat terjangkau.","Jakarta - Hong Kong","Asia","Economy"
"Semakin baik","40","Juli 2016","Dalam Perjalanan saya, hampir selalu menggunakan air asia. Selain harganya lebih murah, pelayanannya selama ini tidak mengecewakan, bahkan semakin hari semakin membaik...dalam 1 tahun terakhir perjalanan saya, hanya 1x dari sekitar 10x penerbangan saya mengalami delay. Menggunakan maskapai lain malah lebih sering delay. Yang paling menganggu justru perilaku penumpangnya. Karena maskapai murah, banyak orang-orang yang kurang berpendidikan, apalagi jika penerbangan dari kuala lumpur...kadang sangat menganggu (tidak matikan hp, ribut, dsbnya)","Surabaya - Denpasar","Asia","Economy"
"Liburan Dengan Cucu ke Penang","40","Mei 2016","Berliburan sekeluarga dengan anak dan cucu, tentunya memilih pesawat yang murah dan bagus. Pilihannya pastilah pada maskapai Air Asia. Kami berangkat dari Kualanamu dan memilih tempat duduk hot seat yang paling depan sehingga kaki bisa lega karena lapang. Sangat cocok untuk direkomendasikan..","Medan - Penang","Southeast Asia","Economy"
"Everyone Can Fly","40","Oktober 2015","maskapai andalan keluarga, sering dpt promo murah yg bs membawa keluarga kami berlibur ke destinasi impian. pelayanannya jg baik, sejauh ini kami blm pernah dikecewakan.","Yogyakarta Region - Denpasar","Asia","Economy"
"Low-cost airlines andalan","40","Mei 2016","Penerbangan on time dan yang paling saya suka adalah proses landing dan take off sangat mulus bahkan halus sekali. Saya salut dengan skill pilotnya, karena saya pernah naik maskapai lain dan mengalami proses landing yang sangat kasar. Pelayanan pramugarinya sangat baik, ramah dan murah senyum. Makanan dan minuman yang ditawarkan juga cukup terjangkau. Hanya saja terlalu sering mondar mandir jualan jadi cukup mengganggu. But overall, saya puas dengan pelayanan Air Asia. Good job!","Jakarta - Denpasar","Asia","Economy"
"cukup baik","40","Agustus 2016","penerbangan memakai airasia cukup baik,karena harga yang ditawarkan tidak terlalu murah dan tidak terlalu mahal dan yang terpenting adalah keberangkatan pesawat cukup ontime dan jikalau ada delay sekalipun waktunya tidak terlalu lama, tetapi yang agak kurang nyaman adalah jarak antara depan dan belakang tempat duduk yang agak sempit membuat kurang nyaman bagi orang yang memiliki badan tinggi.","Jakarta - Bangkok","Southeast Asia","Economy"
