title,rating,date,text,route,scope,class
Pelayanan sesuai dengan harga,30,Sep-15,Sudah beberapa kali menggunakan maskapai ini untuk berpergian dengan pesawat karena harganya yang relatif murah dan sudah include bagasi dimana maskapai low cost lain ada yang harus membayar lebih untuk mendapatkan bagasi. Pelayanan oleh ground attendant ramah. Pramugari/gara juga ramah dalam melayani penumpang pesawat.,Jakarta - Singapore,Southeast Asia,Economy
Armadanya banyak :-),30,Nov-15,"Armada lion banyak jurusannya, jadi meskipun kadang terlambat bisa dimaklumi. Utamanya harga tiketnya murah.",Jakarta - Yogyakarta Region,Domestic,Economy
"2 times has a flight with this airlines, 2 times has a delayed flight",30,Maret 2016,Dua kali menggunakan maskapai ini dan selalu dapat delay. Semoga bisa diperbaiki terkait kasus ini. Untuk fasilitas di dalam pesawat sih standar LCCA. Pernah dapet pesawat yang sedikit kotor dan kantung majalah yang sobek.,Yogyakarta Region - Bandung,Domestic,Economy
"Biasa aja sih, kalo keluar negri ga pernah delay",30,Juli 2015,"Lion air mirip lah dengan maskapai lan. Biasa biasa aja, di bangku nya selain ada majalah ada juga buku doa untuk macam2 agama. Trus ac nya panas. Kalo baru dufuk panas, ga seperti pesawat lain bgitu masuk udah dingin",Jakarta - Kuala Lumpur,Southeast Asia,Economy
Standar sesuai harga,30,Maret 2016,"Kami mendapatkan harga yang sangat baik, flight lancar, tepat waktu, staf ramah... koper baik-baik saja...",Surabaya - Denpasar,Asia,Economy
Pengalaman pertama terbang bersama lion air,40,Februari 2016,"Ini adalah kali pertama saya naik pesawat lion air. Saya tiba di bandara 1 jam sebelum penerbangan, kemudian saya cek in, segalanya lancar, pelayannya juga ramah. Waktu boarding tepat waktu, begitu juga dengan waktu penerbangan sekitar 15 menit lebih cepat, saya sangat senang. Ketika di dalam pesawat informasi yang di beritahukan pun begitu jelas, begitu juga dengan detail2nya. Saat itu cuaca cerah, kami terbang dengan nyaman tidak ada guncangan2. Dan tiba dibandara Adisucipto juga tepat waktu bahkan lebih cepat dari perkiraan tiba.",Jakarta - Yogyakarta Region,Domestic,Economy
Hanya rata-rata,30,Desember 2015,"Saya sudah berkali-kali naik pesawat ini. awalnya saya rasa ok dan gak ada kekurangan, hal-hal kecil bisa dimaklumi, dan perjalanan pun menyenangkan. selama saya menggunakan maskapai ini tidak pernah delay, tetapi saya kecewa dengan pelayanan lion air di bandara juanda surabaya, ketika sepulangnya saya dari bali koper saya rusak berat, padahal pada waktu berangkat tidak ada yang rusak sama sekali, koper saya tidak bisa ditarik, roda koper lepas, dan besinya pun terlepas dari koper. saya pun minta pertanggung jawaban dari pihak lion tetapi jawaban tidak memuaskan dan terkesan acuh tak acuh. sunggu sangat disayangkan. dan sejak saat itu saya beralih ke maskapai penerbangan lain sampai sekarang. untuk lion air, semoga lebih ditingkatkan lagi dalam hal pelayanan.",Surabaya - Denpasar,Asia,Economy
Standar sesuai harga,30,Desember 2015,"Pesawat dari maskapai ini tidak jelek juga tidak sangat bagus. Flight attendant ramah terhadap penumpang. Barang-barang yang ditawarkan untuk dijual juga bagus. Take off dan landing cukup halus. Namun seringkali delay, pengecekan mendadak, dan berbagai alasan lain yang membuat keterlambatan yang tidak seharusnya terjadi.",Jakarta - Surabaya,Domestic,Economy
penerbangan murah milik indonesia,40,Maret 2016,"sangat sering terbang keluar kota, dan sangat sering juga mendapatkan tiket murah dari lion air, walau fasilitas biasa saja namun destinasi yang dilayani lion air sangat banyak sehingga menjadikan lion air merupakan salah satu maskapai dengan biaya yang sangat murah",Jakarta - Pangkalan Baru,Domestic,Economy
Rasa sesuai harga,30,Desember 2015,"Schedule jam 19.10, tapi baru berangkat jam 9 malam, dengan kompensasi dapat nasi bungkus, sampai di cengkareng, nunggu bagasi 1 jam...perjalanan yang melelahkan..",Palembang - Jakarta,Domestic,Economy
Butuh Keberuntungan,30,Februari 2016,"Naik pesawat Lion Air butuh keberuntungan. Kadang delay sampai berjam-jam tanpa pemberitahuan jelas, kadang tepat waktu hingga nyaris ditinggal. Pelayanan kru standar saja. Tidak ada makanan yang disediakan. Dan makanan atau minuman yang dijual di kabin juga kurang variatif.",Jakarta - Denpasar,Asia,Economy
Murah Dan Dibawah Standar,20,Juli 2015,"Secara umum menyenangkan, namun sempat delay dengan alasan yang kurang jelas. Kalau traveling sendiri, saya tidak akan merekomendasikan maskapai ini. Namun kalau bersama kelompok, mungkin bisa dipertimbangkan karena ongkosnya yang murah dan destinasinya yang luas. Tempat duduk biasa saja dan nyaman. Banyak penumpang yang membawa tentengan dan bungkusan sehingga kabin penuh sesak.",Kuala Lumpur - Jakarta,Southeast Asia,Economy
Pilihan penerbangan dengan biaya hemat dan bersahabat,30,Oktober 2015,"bagi saya terbang menggunakan maskapai ini bukan pertama kalinya, sudah beberapa kali saya menggunakan jasa maskapai penerbangan lion air sebagai alternatif untuk menghemat biaya perjalanan. pelayananannya lumayan memuaskan namun ada beberapa kekurangan maskapai ini sering kali mengalami keterlambatan waktu (delayed). Tapi alhamdulillah selama saya naik lion air belum pernah mengalami delayed. Bagi para traveler maskapai penerbangan ini bisa menjadi alternatif untuk menghemat biaya perjalanan anda.",Jakarta - Denpasar,Asia,Economy
Maskapai lokal Indoneisa,30,Apr-15,"Karena maskapai ini adalah maskapai yang punya banyak rute dan pesawat, pesawat boeing generasi baru yang sudah lebih bagus daripada pesawat boeing lainnya.Ruang kaki pun lebih luas, sehingga leleluasa bagi para penumpang",Batam - Jambi,Domestic,Economy
Budget airline yg meskipun sering delay tetep laris,30,Oktober 2015,"Meskipun sering delay, maskapai ini tetap menjadi pilihan banyak orang karna frekuensi yg lumayan banyak dan harganya murah..seat pich seperti LCC lainnya...dengan pesawat yg semua nya beli baru..",Jakarta - Semarang,Domestic,Economy
EXTRA RAPET,30,Apr-15,pelayanan informasi kurang dan staff kurang ramah segera di perbaiki pelayanannya di dalam pesawat terlalu standar,Jakarta - Palu,Domestic,Economy
Delay yang cukup lama tanpa pemberitahuan,30,Desember 2015,"Saya bepergian dari Lombok ke Surabaya seusai liburan natal beserta teman-teman menggunakan Lion Air fligh JT649, namun tanpa pemberitahuan sebelumnya, penerbangan kami di delay hingga 2 jam dan tanpa kompensasi apapun. Beruntung kami tidak mempunyai jadwal yang terburu-buru. Harga tiket cukup murah dan hanya Lion air yang melayani rute-rute pulau kecil di Indonesia",Lombok - Surabaya,Domestic,Economy
Lebih Baik,30,Sep-15,"Agak deg-degan ketika mendapat kabar hanya mendapat tiket pulang dari Kuala Lumpur, naik Lion Air. Namun, saya beruntung semua urusan lancar terutama penerbangan pulang tanpa keterlambatan.",Kuala Lumpur - Jakarta,Southeast Asia,Economy
Sesuai harga,30,Januari 2016,jangan terlalu berharap yang terbaik. tepat waktu tidak pernah saya rasakan walau sudah terbang beberapa kali dengan maskapai ini. sesuai dengan harganya yang murah mungkin,Banda Aceh - Medan,Domestic,Economy
Penerbangan Yang Baik menggunakan Pesawat 2 Tingkat,40,Februari 2016,"Penerbangan yang baik, pengalaman pertama saya untuk terbang pada tingkat dua sebuah pesawat! Dengan harga yang dibayarkan, saya cukup puas dengan apa yang saya dapatkan.",Jakarta - Denpasar,Asia,Economy
Terbang dengan Lion,30,Februari 2016,ke 4 x nya memakai Lion Air 2 kali TIDAK DELAY . Apakah karena cuaca atau karena memang dari penerbangan awal sudah terlambat jadi mempengaruhi penerbangan berikutnya .,Denpasar - Jakarta,Southeast Asia,Economy
Harga murah dengan pelayanan buruk,20,Oktober 2015,"Memang memberikan harga murah. Bahkan lebih murah dari Air Asia. Namun delay dua jam, dengan tidak ada informasi sedikit pun. Saat bertanya ke petugas, tidak dijawab dan hanya disuruh sabar. Selalu pusing dan mual saat menggunakan Lion Air",Denpasar - Surabaya,Southeast Asia,Economy
"Si Murah, yang cukup sering delay namun paling besar link pelayanannya",30,Juli 2015,"jayapura jogja memakan waktu cukup lama, karna jalur via jakarta sudah terlalu penuh akhirnya lion memilih solusi baru yakni lewat makassar direct to jogja, hemat waktu dan menggurangi delay parah seperti ketika melewati jakarta.  untuk pelayanan sebenarnya lion cukup menyebalkan, terutama jika harus pindah terminal menunggu berjam-jam dan masih juga sering delay namun sudah lebih baik sekarang jika delay dikasih snack roti + air mineral  untuk checkin online juga sudah cukup baik methodenya meskipun via app masih di link to webnya, lebih baik lagi jika lion membuat checkin mobile yang full mobile.  untuk pesawat jarak jauhnya, terkadang tekanan kabinnya cukup membuat telinga sakit, usahakan membawa permen atau menggunakan headset.",Jayapura - Yogyakarta Region,Domestic,Economy
"Maskapai Murah, Payah dan RAJA DELAYED",20,Februari 2016,"Maskapai yang satu ini, adalah maskapai Low cost carrier yang terkenal dengan istilah Raja Delayed. Why??? Karena maskapai ini adalah maskapai yang maunya sih punya banyak rute dan pesawat, tetapi management waktu nya selalu saja jam karet. Rute 1hari bisa belasan kali bahkan 20x sehari pun ada untuk rute selain ke dan dari batam ini. Space leg kaki di cabin pesawat jenis ini benar2 mentok bgt cuy.. (bagi saya yg punya badan gempal). Setiap landing selalu Hard landing, terasa sekali bantingan ke tanah nya.",Pekanbaru - Batam,Domestic,Economy
Maskapai lokal milik Indoneisa yang paling murah,30,Februari 2016,"Saya menumpang pada pesawat boeing generasi baru yang sudah lebih bagus daripada pesawat boeing lainnya. Kursi di kabin terususun rapi dengan warna biru, peron dan hall. Ruang kaki pun lebih luas, sehingga leleluasa bagi para penumpang asing untuk bergerak",Jakarta - Kuala Lumpur,Southeast Asia,Economy
Terbang Murah bersama LION AIR,30,Desember 2015,"hanpir setiap pulang kampung ke Medan selalu naik Maskapi ini, walaupun yaa beberapa kali delay tapi yah mau gimana lagi harga tiket di Maskapai ini lebih bersahabat di banding yang lain.",Jakarta - Medan,Domestic,Economy
Niat baik terlihat di Lion Air,30,Mei 2015,"Kami booking tiket Lion Air untuk Jakarta-Lombok pp. Dari Jakarta pesawat berangkat jam 09:05 sesuai jadwal. Pada saat pulang, sehari sebelum tanggal kepulangan kami dari Lombok ke Jakarta, kami menerima pemberitahuan melalui SMS bahwa dikarenakan kendala teknis maka penerbangan kami dialihkan dari Lion Air menjadi Batik Air dengan perbedaan waktu yang tidak terlalu lama. Kami melihat ada niat baik dari maskapai ini untuk tetap menjaga kepuasan penumpangnya",Lombok - Jakarta,Domestic,Economy
Murah dan cepat,40,Juli 2015,"Mungkin aku termasuk penumpang yang beruntung. Gak ngalamin yang namanya delay ataupun pelayanan yang buruk. Buat penerbangan domestik dr Semarang ke Jakarta berjalan lancar dan tepat waktu. Tempat duduknya agak keras, ya maklum kelas ekonomi. Tapi ya cukup puaslah...",Semarang - Jakarta,Domestic,Economy
lumayan murah,30,Februari 2016,"saya cukup puas terbang bersama Lion, untuk delay pada penerbangan sore hari dapat saya maklumi. mengingat harga yang cukup murah, tanpa makan pun tak apa lah, yang penting keamanan menjadi hal yang diutamakan",Semarang - Balikpapan,Domestic,Economy
"Pesawat Singa, Suara Kencang, Penguasa Udara, Fasilitas Ekonomi",40,Nov-15,"Harga Tiket Lumayan, Jadwal Penerbangan banyak pilihan, banyak rute rute tambahan, saran saya untuk anda yang menggambil connecting flight lupakanlah penerbangan ini, kekecewaan pada waktu dan jadwalnya berantakan, saya tidak tau mengapa dan penyebab delay apakah karena slot waktu nya kebanyakan atau pihak bandaranya yg tidak sanggup.. mohon diimbangi antara fasilitas dan efisiensi waktu, Jika banyak pesawat logo singa, maka yg akan diutamakan mangsanya terbang dulu.. alias monopoli penerbangan harus diimbangi dengan kemampuan efisiensi waktu ontime travel..... so for connecting flight a Big NO....NO...",Batam - Medan,Domestic,Economy
Lebih murah dari naik damri,40,Nov-15,"Memang saat itu sedang ada diskon besar besaran, bisa sampai 160 ribu sekali jalan. namun tersedia hanya berangkat saat maghrib. delaynya pun tidak terlalu lama, check in pun terasa cepat",Bandar Lampung - Jakarta,Domestic,Economy
Adrenalin yg sangat menggoyang jantung,20,Oktober 2015,"saya orang yg tingi lebih dari 180 dan space seat sangat sedikit untuk ukran kaki saya , karena saya harus menahan keram yg cukup lama tetapi penerbangan di pagi pertama sejauh ini tidak delay",Solo - Jakarta,Domestic,Economy
Kurang memuaskan,20,Januari 2016,"Waktu itu pulang berlibur dari bali, saya mendapatkan tiket promo lion air tujuan surabaya. Namun ternyata pesawat yang saya akan naiki mengalami delay 2 jam dan saya harus mengatur ulang pemesanan travel untuk pulang dari surabaya ke malang. Banyak komplain dari penumpang khususnya bagi orang yang bepergian dengan tujuan bisnis",Denpasar - Surabaya,Southeast Asia,Economy
flight yg baik,30,Agustus 2015,"penerbangan yg cukup baik dibalik review lion yg kebanyakan buruk. flight saya dari bpn-srg tepat waktu , penerbangan yg yg menyenangkan dengan fa yg ramah dan membantu.",Balikpapan - Semarang,Domestic,Economy
Maskapai terbaik dalam delay,20,Desember 2015,"Saya dijadwalkan terbang dengan Lion Air dari juanda pada pukul 19.30 WIB tetapi ternyata delay, dikatakan bahwa pesawat belum datang, dan akan diberangkatkan dengan pesawat yang akan datang sebentar lagi, sedangkan di waiting room ada 3nomor penerbangan berbeda yang juga delay lebih dulu, akhirnya boarding pukul 22.30, boardingnya pun harus rebutan dengan nomor penerbangan lain yang delay juga..lalu buat apa negara membantu maskapai yang tidak juga memperbaiki diri seperti ini?",Surabaya - Denpasar,Asia,Economy
Delay yang tak pernah berubah,30,Januari 2016,"menurut saya Lion air sudah memenuhi standar pelayanan terbang, namun satu hal yang membuat saya kurang bisa menerima yaitu, jam penerbangannya yah molor terlalu parah, hampir disetiap penerbangan saya mengunakan Lion hampir tak satupun yang tepat waktu, dan selalu delay 1 sampai 2 jam, semoga Lion air bisa merubah pola kerjanya yang selalu delay agar lepas dari ulasan buruk tentangnya. Over all, Keep semangat !",Jakarta - Jambi,Domestic, 
Kapok deh ga mau lagi,10,Maret 2015,"Seumur hidup sekali-kalinya nyobain naik Lion karena sesuai dengan jadwal pulang yang kita mau. Planing take off jam 05.30 sore ternyata taraaaammm jam 8 lewat baru terbang itu pun numpang di pesawat jadwal sebelumnya yang udah padeeeettttt. Si tas oleh-oleh pun jadi korban, karena cabin udah penuh sama bawaan penumpang alhasil tas gue dimasukin secara paksa sama mba pramugari. bener aja pas sampe rumah dan dibuka, roll cake gue berubah bentuk hiks ;(  Yang lebih seremnya adalah saat landing, super duper kasarrr... Air Asia aja yang harganya dibawah Lion masih lebih baik dari ini. Alhamdulillah bisa mendarat dengan selamat, tapi makasih deh kalo disuruh naik Lion lagi ;(",Yogyakarta Region - Jakarta,Domestic,Economy
Raja Delay,20,Januari 2016,Sering kali delay dan juga sering kali penerbangan dari Jakarta - Palembang - jakarta di pindahkan ke Batik Air. berhubung terminal batik air dan Lion air nya beda jadi agak repot juga.,Jakarta - Palembang,Domestic,Economy
Pengalaman Kapok Lion Air yang Merusak Rencana Liburan,20,Maret 2015,"Rencana liburan yang tadinya menyenangkan justru jadi stress karena kasus Lion Air delay parah tanpa kejelasan sekitar setahun lalu (sekitar Februari/Maret). Setelah digantung tanpa petugas satupun di bandara dan tanpa kejelasan dari pihak maskapai, kami harus ganti pesawat dan proses refund tidak kelar-kelar selama 8-9 bulan. Hal itu membuat kapok dengan maskapai satu ini.",Jakarta - Lombok,Domestic,Economy
Harga yang mahal hasil tidak memuaskan,30,Maret 2015,"Harga mahal di tiket tapi hasil yang didapat di maskapai ini sedikit mengecewakan ,delay selalu di setiap penerbNgan,",Medan - Jakarta,Domestic,Economy
